datetime,training_steps,policy_loss,value_loss,learning_rate,total_games,total_samples
2025-02-08 08:38:38,63000,2.397818088531494,0.21233482658863068,0.01,315000,4097729
2025-02-08 08:45:54,63200,2.3975610733032227,0.18949756026268005,0.01,320000,4156575
2025-02-08 08:45:58,63400,2.3286962509155273,0.08475494384765625,0.01,320000,4156575
2025-02-08 08:46:01,63600,2.286067485809326,0.24863296747207642,0.01,320000,4156575
2025-02-08 08:46:05,63800,2.4568076133728027,0.18104496598243713,0.01,320000,4156575
2025-02-08 08:46:09,64000,2.339763641357422,0.17949828505516052,0.01,320000,4156575
2025-02-08 08:53:32,64200,2.283937931060791,0.1508307009935379,0.01,325000,4216985
2025-02-08 08:53:35,64400,2.2197630405426025,0.19896987080574036,0.01,325000,4216985
2025-02-08 08:53:39,64600,2.467503070831299,0.2045745998620987,0.01,325000,4216985
2025-02-08 08:53:42,64800,2.3472225666046143,0.17556561529636383,0.01,325000,4216985
2025-02-08 08:53:46,65000,2.244955539703369,0.1928277164697647,0.01,325000,4216985
2025-02-08 09:01:07,65200,2.2860264778137207,0.124870166182518,0.01,330000,4275653
2025-02-08 09:01:11,65400,2.1268808841705322,0.15440499782562256,0.01,330000,4275653
2025-02-08 09:01:14,65600,2.2331717014312744,0.20425987243652344,0.01,330000,4275653
2025-02-08 09:01:18,65800,2.3338167667388916,0.1709170639514923,0.01,330000,4275653
2025-02-08 09:01:22,66000,2.325267791748047,0.14674073457717896,0.01,330000,4275653
2025-02-08 09:08:53,66200,2.1926064491271973,0.1906113624572754,0.01,335000,4337450
2025-02-08 09:08:57,66400,2.3125357627868652,0.16335467994213104,0.01,335000,4337450
2025-02-08 09:09:00,66600,2.4259843826293945,0.13819143176078796,0.01,335000,4337450
2025-02-08 09:09:04,66800,2.2068426609039307,0.13426953554153442,0.01,335000,4337450
2025-02-08 09:09:07,67000,2.2806482315063477,0.12440928816795349,0.01,335000,4337450
2025-02-08 09:16:42,67200,2.3301515579223633,0.10516280680894852,0.01,340000,4398553
2025-02-08 09:16:46,67400,2.376077651977539,0.18217766284942627,0.01,340000,4398553
2025-02-08 09:16:50,67600,2.3795361518859863,0.17839819192886353,0.01,340000,4398553
2025-02-08 09:16:53,67800,2.287816047668457,0.1493893563747406,0.01,340000,4398553
2025-02-08 09:16:57,68000,2.3444671630859375,0.17786668241024017,0.01,340000,4398553
2025-02-08 09:24:17,68200,2.3536689281463623,0.1801501214504242,0.01,345000,4458470
2025-02-08 09:24:20,68400,2.3157787322998047,0.15899363160133362,0.01,345000,4458470
2025-02-08 09:24:24,68600,2.286085605621338,0.21462756395339966,0.01,345000,4458470
2025-02-08 09:24:27,68800,2.4456095695495605,0.13524961471557617,0.01,345000,4458470
2025-02-08 09:24:31,69000,2.441606283187866,0.14192700386047363,0.01,345000,4458470
2025-02-08 09:31:54,69200,2.1909587383270264,0.1436963975429535,0.01,350000,4516540
2025-02-08 09:31:58,69400,2.3664674758911133,0.24955672025680542,0.01,350000,4516540
2025-02-08 09:32:01,69600,2.293062686920166,0.24681542813777924,0.01,350000,4516540
2025-02-08 09:32:04,69800,2.3494820594787598,0.12967658042907715,0.01,350000,4516540
2025-02-08 09:32:08,70000,2.3966894149780273,0.15145038068294525,0.01,350000,4516540
2025-02-08 09:39:37,70200,2.2374138832092285,0.19809962809085846,0.01,355000,4576200
2025-02-08 09:39:40,70400,2.2415080070495605,0.15068309009075165,0.01,355000,4576200
2025-02-08 09:39:44,70600,2.3835043907165527,0.21531111001968384,0.01,355000,4576200
2025-02-08 09:39:48,70800,2.5360755920410156,0.15980052947998047,0.01,355000,4576200
2025-02-08 09:39:52,71000,2.406287670135498,0.11295057833194733,0.01,355000,4576200
2025-02-08 09:47:29,71200,2.242215156555176,0.14380106329917908,0.01,360000,4636502
2025-02-08 09:47:33,71400,2.2517099380493164,0.12086114287376404,0.01,360000,4636502
2025-02-08 09:47:36,71600,2.431166172027588,0.14673827588558197,0.01,360000,4636502
2025-02-08 09:47:40,71800,2.4336092472076416,0.1695689558982849,0.01,360000,4636502
2025-02-08 09:47:44,72000,2.3378634452819824,0.1491745561361313,0.01,360000,4636502
2025-02-08 09:55:11,72200,2.2141916751861572,0.1507169008255005,0.01,365000,4695616
2025-02-08 09:55:15,72400,2.3274688720703125,0.1521628201007843,0.01,365000,4695616
2025-02-08 09:55:19,72600,2.206603765487671,0.09080342203378677,0.01,365000,4695616
2025-02-08 09:55:23,72800,2.1254005432128906,0.14442241191864014,0.01,365000,4695616
2025-02-08 09:55:27,73000,2.288517713546753,0.15158945322036743,0.01,365000,4695616
2025-02-08 10:02:52,73200,2.3381588459014893,0.1109926775097847,0.01,370000,4754580
2025-02-08 10:02:56,73400,2.428459644317627,0.11829183995723724,0.01,370000,4754580
2025-02-08 10:03:00,73600,2.390085220336914,0.11997103691101074,0.01,370000,4754580
2025-02-08 10:03:03,73800,2.1886281967163086,0.13273660838603973,0.01,370000,4754580
2025-02-08 10:03:07,74000,2.470463514328003,0.17737452685832977,0.01,370000,4754580
2025-02-08 10:10:42,74200,2.363142490386963,0.16129496693611145,0.01,375000,4813575
2025-02-08 10:10:46,74400,2.2951881885528564,0.16403494775295258,0.01,375000,4813575
2025-02-08 10:10:50,74600,2.3946940898895264,0.17949479818344116,0.01,375000,4813575
2025-02-08 10:10:53,74800,2.2896318435668945,0.16212375462055206,0.01,375000,4813575
2025-02-08 10:10:57,75000,2.258837938308716,0.12476170063018799,0.01,375000,4813575
2025-02-08 10:18:34,75200,2.4623537063598633,0.13753700256347656,0.01,380000,4874606
2025-02-08 10:18:37,75400,2.2449212074279785,0.113257996737957,0.01,380000,4874606
2025-02-08 10:18:41,75600,2.301034688949585,0.1324060559272766,0.01,380000,4874606
2025-02-08 10:18:45,75800,2.294370651245117,0.12207218259572983,0.01,380000,4874606
2025-02-08 10:18:49,76000,2.238424301147461,0.0802520141005516,0.01,380000,4874606
2025-02-08 10:26:13,76200,2.2810781002044678,0.09524145722389221,0.01,385000,4932659
2025-02-08 10:26:17,76400,2.2249467372894287,0.1170475035905838,0.01,385000,4932659
2025-02-08 10:26:21,76600,2.3018548488616943,0.06866645812988281,0.01,385000,4932659
2025-02-08 10:26:24,76800,2.2066237926483154,0.09618828445672989,0.01,385000,4932659
2025-02-08 10:26:28,77000,2.2466037273406982,0.0547574982047081,0.01,385000,4932659
2025-02-08 10:34:03,77200,2.2340312004089355,0.13115635514259338,0.01,390000,4992892
2025-02-08 10:34:07,77400,2.2719955444335938,0.16630196571350098,0.01,390000,4992892
2025-02-08 10:34:11,77600,2.272848129272461,0.05982091650366783,0.01,390000,4992892
2025-02-08 10:34:15,77800,2.2072253227233887,0.1428072452545166,0.01,390000,4992892
2025-02-08 10:34:18,78000,2.3779547214508057,0.06725266575813293,0.01,390000,4992892
2025-02-08 10:41:44,78200,2.3200604915618896,0.13192340731620789,0.01,395000,5051908
2025-02-08 10:41:48,78400,2.3165359497070312,0.09330840408802032,0.01,395000,5051908
2025-02-08 10:41:52,78600,2.2569565773010254,0.11266666650772095,0.01,395000,5051908
2025-02-08 10:41:56,78800,2.326253890991211,0.08871801197528839,0.01,395000,5051908
2025-02-08 10:42:00,79000,2.2841076850891113,0.1475648283958435,0.01,395000,5051908
2025-02-08 10:49:25,79200,2.5112297534942627,0.07011295855045319,0.01,400000,5109694
2025-02-08 10:49:29,79400,2.2470784187316895,0.06750138103961945,0.01,400000,5109694
2025-02-08 10:49:32,79600,2.1584038734436035,0.08964952826499939,0.01,400000,5109694
2025-02-08 10:49:36,79800,2.3027145862579346,0.10095362365245819,0.01,400000,5109694
2025-02-08 10:49:39,80000,2.480013132095337,0.12403101474046707,0.01,400000,5109694
2025-02-08 10:57:11,80200,2.23616623878479,0.08240491151809692,0.01,405000,5169262
2025-02-08 10:57:15,80400,2.2880029678344727,0.09263485670089722,0.01,405000,5169262
2025-02-08 10:57:19,80600,2.3655378818511963,0.1106519103050232,0.01,405000,5169262
2025-02-08 10:57:23,80800,2.3280372619628906,0.095448337495327,0.01,405000,5169262
2025-02-08 10:57:27,81000,2.295726776123047,0.08458410203456879,0.01,405000,5169262
2025-02-08 11:05:04,81200,2.5297679901123047,0.07214035093784332,0.01,410000,5229333
2025-02-08 11:05:08,81400,2.1892237663269043,0.1206941232085228,0.01,410000,5229333
2025-02-08 11:05:12,81600,2.399592876434326,0.088267982006073,0.01,410000,5229333
2025-02-08 11:05:16,81800,2.2337474822998047,0.1563243269920349,0.01,410000,5229333
2025-02-08 11:05:19,82000,2.264493942260742,0.11217183619737625,0.01,410000,5229333
2025-02-08 11:13:00,82200,2.123941421508789,0.0939885675907135,0.01,415000,5289906
2025-02-08 11:13:04,82400,2.2496347427368164,0.16806453466415405,0.01,415000,5289906
2025-02-08 11:13:07,82600,2.3093791007995605,0.07819505035877228,0.01,415000,5289906
2025-02-08 11:13:11,82800,2.2337563037872314,0.049079179763793945,0.01,415000,5289906
2025-02-08 11:13:15,83000,2.0964243412017822,0.08651246130466461,0.01,415000,5289906
2025-02-08 11:21:00,83200,2.268874168395996,0.07509732246398926,0.01,420000,5352101
2025-02-08 11:21:04,83400,2.56015944480896,0.15276728570461273,0.01,420000,5352101
2025-02-08 11:21:08,83600,2.271965980529785,0.10255017876625061,0.01,420000,5352101
2025-02-08 11:21:12,83800,2.4137167930603027,0.15562942624092102,0.01,420000,5352101
2025-02-08 11:21:15,84000,2.2805898189544678,0.0874803215265274,0.01,420000,5352101
2025-02-08 11:28:48,84200,2.21030592918396,0.08156557381153107,0.01,425000,5412024
2025-02-08 11:28:52,84400,2.222867727279663,0.04938453435897827,0.01,425000,5412024
2025-02-08 11:28:56,84600,2.2189199924468994,0.1334274709224701,0.01,425000,5412024
2025-02-08 11:29:00,84800,2.3310723304748535,0.05733232945203781,0.01,425000,5412024
2025-02-08 11:29:04,85000,2.4359145164489746,0.057228751480579376,0.01,425000,5412024
2025-02-08 11:36:32,85200,2.28387188911438,0.12317986786365509,0.01,430000,5470565
2025-02-08 11:36:36,85400,2.4059386253356934,0.0636843740940094,0.01,430000,5470565
2025-02-08 11:36:40,85600,2.3210880756378174,0.08225102722644806,0.01,430000,5470565
2025-02-08 11:36:43,85800,2.253669261932373,0.08097532391548157,0.01,430000,5470565
2025-02-08 11:36:47,86000,2.2376842498779297,0.12724994122982025,0.01,430000,5470565
2025-02-08 11:44:16,86200,2.2500081062316895,0.1015458032488823,0.01,435000,5531066
2025-02-08 11:44:20,86400,2.204625129699707,0.05667964369058609,0.01,435000,5531066
2025-02-08 11:44:23,86600,2.265047550201416,0.06875088810920715,0.01,435000,5531066
2025-02-08 11:44:27,86800,2.3119568824768066,0.09778014570474625,0.01,435000,5531066
2025-02-08 11:44:31,87000,2.346599578857422,0.09469050168991089,0.01,435000,5531066
2025-02-08 11:52:14,87200,2.325021266937256,0.1315217763185501,0.01,440000,5593419
2025-02-08 11:52:17,87400,2.261005401611328,0.08563536405563354,0.01,440000,5593419
2025-02-08 11:52:21,87600,2.383280038833618,0.08512011170387268,0.01,440000,5593419
2025-02-08 11:52:25,87800,2.250697612762451,0.16245700418949127,0.01,440000,5593419
2025-02-08 11:52:29,88000,2.2195956707000732,0.08488631248474121,0.01,440000,5593419
2025-02-08 11:59:58,88200,2.4127774238586426,0.07864098250865936,0.01,445000,5652801
2025-02-08 12:00:02,88400,2.115107536315918,0.12009108066558838,0.01,445000,5652801
2025-02-08 12:00:06,88600,2.2896647453308105,0.09040995687246323,0.01,445000,5652801
2025-02-08 12:00:09,88800,2.2256133556365967,0.06987209618091583,0.01,445000,5652801
2025-02-08 12:00:13,89000,2.382504940032959,0.07629270106554031,0.01,445000,5652801
2025-02-08 12:08:01,89200,2.2407045364379883,0.11147664487361908,0.01,450000,5713555
2025-02-08 12:08:04,89400,2.291534900665283,0.12738612294197083,0.01,450000,5713555
2025-02-08 12:08:08,89600,2.357166290283203,0.08821633458137512,0.01,450000,5713555
2025-02-08 12:08:11,89800,2.271664619445801,0.0396374873816967,0.01,450000,5713555
2025-02-08 12:08:15,90000,2.402435064315796,0.1454315334558487,0.01,450000,5713555
2025-02-08 12:15:35,90200,2.239056348800659,0.03254511207342148,0.01,455000,5771765
2025-02-08 12:15:39,90400,2.3158226013183594,0.055084921419620514,0.01,455000,5771765
2025-02-08 12:15:43,90600,2.2605926990509033,0.04214717820286751,0.01,455000,5771765
2025-02-08 12:15:46,90800,2.437699794769287,0.13283880054950714,0.01,455000,5771765
2025-02-08 12:15:50,91000,2.293342351913452,0.11683186888694763,0.01,455000,5771765
2025-02-08 12:23:27,91200,2.225172519683838,0.08613453805446625,0.01,460000,5831914
2025-02-08 12:23:30,91400,2.362739086151123,0.13254304230213165,0.01,460000,5831914
2025-02-08 12:23:34,91600,2.1992006301879883,0.12297419458627701,0.01,460000,5831914
2025-02-08 12:23:38,91800,2.2691235542297363,0.12084382772445679,0.01,460000,5831914
2025-02-08 12:23:42,92000,2.369152545928955,0.06065257266163826,0.01,460000,5831914
2025-02-08 12:31:12,92200,2.3358492851257324,0.0629962831735611,0.01,465000,5892027
2025-02-08 12:31:16,92400,2.372581720352173,0.10533607006072998,0.01,465000,5892027
2025-02-08 12:31:20,92600,2.2304930686950684,0.06795358657836914,0.01,465000,5892027
2025-02-08 12:31:24,92800,2.2281761169433594,0.125817209482193,0.01,465000,5892027
2025-02-08 12:31:27,93000,2.3723666667938232,0.11395953595638275,0.01,465000,5892027
2025-02-08 12:39:03,93200,2.1870431900024414,0.11226146668195724,0.01,470000,5953196
2025-02-08 12:39:07,93400,2.319765567779541,0.13216933608055115,0.01,470000,5953196
2025-02-08 12:39:11,93600,2.2933099269866943,0.08929569274187088,0.01,470000,5953196
2025-02-08 12:39:14,93800,2.2581474781036377,0.11546766012907028,0.01,470000,5953196
2025-02-08 12:39:18,94000,2.1979939937591553,0.08996879309415817,0.01,470000,5953196
2025-02-08 12:46:46,94200,2.291506767272949,0.10345619916915894,0.01,475000,6011725
2025-02-08 12:46:49,94400,2.334510326385498,0.02353343740105629,0.01,475000,6011725
2025-02-08 12:46:53,94600,2.325901985168457,0.04022975265979767,0.01,475000,6011725
2025-02-08 12:46:57,94800,2.0716552734375,0.10287231206893921,0.01,475000,6011725
2025-02-08 12:47:01,95000,2.301856517791748,0.10348030924797058,0.01,475000,6011725
2025-02-08 12:54:26,95200,2.3735690116882324,0.10815499722957611,0.01,480000,6071562
2025-02-08 12:54:30,95400,2.191603422164917,0.06590814143419266,0.01,480000,6071562
2025-02-08 12:54:34,95600,2.3686938285827637,0.06939738243818283,0.01,480000,6071562
2025-02-08 12:54:38,95800,2.2860522270202637,0.08812306821346283,0.01,480000,6071562
2025-02-08 12:54:42,96000,2.3584604263305664,0.06099970266222954,0.01,480000,6071562
2025-02-08 13:02:00,96200,2.2178053855895996,0.07156152278184891,0.01,485000,6129936
2025-02-08 13:02:04,96400,2.1165480613708496,0.043734293431043625,0.01,485000,6129936
2025-02-08 13:02:08,96600,2.1772890090942383,0.03740163892507553,0.01,485000,6129936
2025-02-08 13:02:12,96800,2.3674635887145996,0.10348488390445709,0.01,485000,6129936
2025-02-08 13:02:16,97000,2.451446533203125,0.08353038877248764,0.01,485000,6129936
2025-02-08 13:10:02,97200,2.4844179153442383,0.07848922163248062,0.01,490000,6193520
2025-02-08 13:10:06,97400,2.2258706092834473,0.09819641709327698,0.01,490000,6193520
2025-02-08 13:10:09,97600,2.4329137802124023,0.0880323052406311,0.01,490000,6193520
2025-02-08 13:10:13,97800,2.257969379425049,0.07230371236801147,0.01,490000,6193520
2025-02-08 13:10:17,98000,2.334346294403076,0.05574408918619156,0.01,490000,6193520
2025-02-08 13:17:52,98200,2.3690617084503174,0.09546828269958496,0.01,495000,6255897
2025-02-08 13:17:55,98400,2.42228364944458,0.09790658205747604,0.01,495000,6255897
2025-02-08 13:17:59,98600,2.266828775405884,0.05873093008995056,0.01,495000,6255897
2025-02-08 13:18:03,98800,2.372854232788086,0.07162580639123917,0.01,495000,6255897
2025-02-08 13:18:07,99000,2.424377918243408,0.03635888174176216,0.01,495000,6255897
2025-02-08 13:25:58,99200,2.3907363414764404,0.13434827327728271,0.01,500000,6318166
2025-02-08 13:26:02,99400,2.2537996768951416,0.05566251277923584,0.01,500000,6318166
2025-02-08 13:26:05,99600,2.398383378982544,0.06145070120692253,0.01,500000,6318166
2025-02-08 13:26:09,99800,2.435971260070801,0.07443222403526306,0.01,500000,6318166
2025-02-08 13:26:12,100000,2.2395668029785156,0.0838644802570343,0.001,500000,6318166
2025-02-08 13:33:35,100200,2.1958119869232178,0.054520390927791595,0.001,505000,6376800
2025-02-08 13:33:39,100400,2.2180628776550293,0.07446655631065369,0.001,505000,6376800
2025-02-08 13:33:43,100600,2.312300443649292,0.0636688619852066,0.001,505000,6376800
2025-02-08 13:33:47,100800,2.3174490928649902,0.09515179693698883,0.001,505000,6376800
2025-02-08 13:33:50,101000,2.2007007598876953,0.08636254072189331,0.001,505000,6376800
2025-02-08 13:41:28,101200,2.272087335586548,0.0617501400411129,0.001,510000,6438708
2025-02-08 13:41:32,101400,2.255554676055908,0.06708383560180664,0.001,510000,6438708
2025-02-08 13:41:36,101600,2.2146189212799072,0.09972451627254486,0.001,510000,6438708
2025-02-08 13:41:40,101800,2.1944432258605957,0.10025840997695923,0.001,510000,6438708
2025-02-08 13:41:43,102000,2.3035471439361572,0.07062514871358871,0.001,510000,6438708
2025-02-08 13:49:22,102200,2.146084785461426,0.122614786028862,0.001,515000,6501122
2025-02-08 13:49:26,102400,2.264385461807251,0.08904649317264557,0.001,515000,6501122
2025-02-08 13:49:30,102600,2.355257034301758,0.09770708531141281,0.001,515000,6501122
2025-02-08 13:49:34,102800,2.2722601890563965,0.04641468822956085,0.001,515000,6501122
2025-02-08 13:49:37,103000,2.179666519165039,0.07232046127319336,0.001,515000,6501122
2025-02-08 13:57:17,103200,2.040060043334961,0.050845883786678314,0.001,520000,6564415
2025-02-08 13:57:20,103400,2.249359607696533,0.08389363437891006,0.001,520000,6564415
2025-02-08 13:57:24,103600,2.179123878479004,0.09055032581090927,0.001,520000,6564415
2025-02-08 13:57:28,103800,2.32129168510437,0.11990536004304886,0.001,520000,6564415
2025-02-08 13:57:32,104000,2.3086912631988525,0.08204829692840576,0.001,520000,6564415
2025-02-08 14:05:14,104200,2.2554261684417725,0.03269388526678085,0.001,525000,6627484
2025-02-08 14:05:18,104400,2.1543655395507812,0.09430661797523499,0.001,525000,6627484
2025-02-08 14:05:22,104600,2.3703269958496094,0.049314506351947784,0.001,525000,6627484
2025-02-08 14:05:25,104800,2.1205005645751953,0.04680676385760307,0.001,525000,6627484
2025-02-08 14:05:29,105000,2.3203296661376953,0.05772892013192177,0.001,525000,6627484
2025-02-08 14:13:04,105200,2.3262996673583984,0.037830084562301636,0.001,530000,6689547
2025-02-08 14:13:08,105400,2.1702003479003906,0.054139018058776855,0.001,530000,6689547
2025-02-08 14:13:12,105600,2.334941864013672,0.061101388186216354,0.001,530000,6689547
2025-02-08 14:13:16,105800,2.09237003326416,0.05146351084113121,0.001,530000,6689547
2025-02-08 14:13:20,106000,2.1934680938720703,0.04234343022108078,0.001,530000,6689547
2025-02-08 14:21:00,106200,2.288822650909424,0.06845860183238983,0.001,535000,6751570
2025-02-08 14:21:04,106400,2.1121389865875244,0.0517214871942997,0.001,535000,6751570
2025-02-08 14:21:08,106600,2.067099094390869,0.14443622529506683,0.001,535000,6751570
2025-02-08 14:21:12,106800,2.257352828979492,0.04982926696538925,0.001,535000,6751570
2025-02-08 14:21:16,107000,2.1872963905334473,0.07571876049041748,0.001,535000,6751570
2025-02-08 14:28:52,107200,2.303976535797119,0.04289761185646057,0.001,540000,6814305
2025-02-08 14:28:56,107400,2.299895763397217,0.07362474501132965,0.001,540000,6814305
2025-02-08 14:29:00,107600,2.1834869384765625,0.08895836770534515,0.001,540000,6814305
2025-02-08 14:29:04,107800,2.310894727706909,0.10784997791051865,0.001,540000,6814305
2025-02-08 14:29:07,108000,2.2853596210479736,0.044197022914886475,0.001,540000,6814305
2025-02-08 14:36:45,108200,2.2630550861358643,0.06016801670193672,0.001,545000,6876970
2025-02-08 14:36:49,108400,2.1380879878997803,0.1328209638595581,0.001,545000,6876970
2025-02-08 14:36:53,108600,2.2364978790283203,0.0726824551820755,0.001,545000,6876970
2025-02-08 14:36:57,108800,2.2405498027801514,0.03106415644288063,0.001,545000,6876970
2025-02-08 14:37:00,109000,2.3467061519622803,0.077635258436203,0.001,545000,6876970
2025-02-08 14:44:47,109200,2.229863166809082,0.08956769108772278,0.001,550000,6939379
2025-02-08 14:44:50,109400,2.213737964630127,0.11383746564388275,0.001,550000,6939379
2025-02-08 14:44:54,109600,2.2152609825134277,0.05240771174430847,0.001,550000,6939379
2025-02-08 14:44:57,109800,2.3140478134155273,0.08997993171215057,0.001,550000,6939379
2025-02-08 14:45:01,110000,2.291806697845459,0.1223357692360878,0.001,550000,6939379
2025-02-08 14:52:36,110200,2.1636605262756348,0.09246297925710678,0.001,555000,7002163
2025-02-08 14:52:40,110400,2.1991665363311768,0.059025026857852936,0.001,555000,7002163
2025-02-08 14:52:44,110600,2.358938217163086,0.05303115397691727,0.001,555000,7002163
2025-02-08 14:52:48,110800,2.2663888931274414,0.03928305581212044,0.001,555000,7002163
2025-02-08 14:52:52,111000,2.3970274925231934,0.07292891293764114,0.001,555000,7002163
2025-02-08 15:00:30,111200,2.201505184173584,0.11533971130847931,0.001,560000,7065155
2025-02-08 15:00:34,111400,2.362109661102295,0.046863213181495667,0.001,560000,7065155
2025-02-08 15:00:38,111600,2.3276474475860596,0.09714622795581818,0.001,560000,7065155
2025-02-08 15:00:41,111800,2.188826084136963,0.05138766020536423,0.001,560000,7065155
2025-02-08 15:00:45,112000,2.454599380493164,0.08260408788919449,0.001,560000,7065155
2025-02-08 15:08:21,112200,2.169309616088867,0.11158265173435211,0.001,565000,7127875
2025-02-08 15:08:25,112400,2.0709657669067383,0.09694750607013702,0.001,565000,7127875
2025-02-08 15:08:29,112600,2.328862190246582,0.06698476523160934,0.001,565000,7127875
2025-02-08 15:08:32,112800,2.220374822616577,0.085454061627388,0.001,565000,7127875
2025-02-08 15:08:36,113000,2.240345001220703,0.06925918906927109,0.001,565000,7127875
2025-02-08 15:16:17,113200,2.16971755027771,0.10840348154306412,0.001,570000,7191472
2025-02-08 15:16:21,113400,2.310274362564087,0.05313487350940704,0.001,570000,7191472
2025-02-08 15:16:24,113600,2.2803192138671875,0.08268620818853378,0.001,570000,7191472
2025-02-08 15:16:28,113800,2.178266763687134,0.062491171061992645,0.001,570000,7191472
2025-02-08 15:16:32,114000,2.297292709350586,0.07656033337116241,0.001,570000,7191472
2025-02-08 15:24:14,114200,2.248448371887207,0.1295948475599289,0.001,575000,7255822
2025-02-08 15:24:18,114400,2.2559309005737305,0.10382060706615448,0.001,575000,7255822
2025-02-08 15:24:22,114600,2.200977325439453,0.102652408182621,0.001,575000,7255822
2025-02-08 15:24:25,114800,2.1238646507263184,0.06991931051015854,0.001,575000,7255822
2025-02-08 15:24:29,115000,2.213588237762451,0.060656409710645676,0.001,575000,7255822
2025-02-08 15:32:02,115200,2.0411429405212402,0.08418034762144089,0.001,580000,7317909
2025-02-08 15:32:06,115400,2.216294527053833,0.06351333111524582,0.001,580000,7317909
2025-02-08 15:32:10,115600,2.1564297676086426,0.11405887454748154,0.001,580000,7317909
2025-02-08 15:32:14,115800,2.348785400390625,0.09775177389383316,0.001,580000,7317909
2025-02-08 15:32:17,116000,2.295548439025879,0.03831440210342407,0.001,580000,7317909
2025-02-08 15:39:59,116200,2.2384915351867676,0.08971499651670456,0.001,585000,7383345
2025-02-08 15:40:02,116400,2.368468999862671,0.05913340300321579,0.001,585000,7383345
2025-02-08 15:40:06,116600,2.3036201000213623,0.0867767482995987,0.001,585000,7383345
2025-02-08 15:40:10,116800,2.3764920234680176,0.08283397555351257,0.001,585000,7383345
2025-02-08 15:40:14,117000,2.0463786125183105,0.0896492600440979,0.001,585000,7383345
2025-02-08 15:47:56,117200,2.040627956390381,0.04846423119306564,0.001,590000,7448151
2025-02-08 15:48:00,117400,2.198288917541504,0.05800241976976395,0.001,590000,7448151
2025-02-08 15:48:04,117600,2.138437271118164,0.0633632093667984,0.001,590000,7448151
2025-02-08 15:48:08,117800,2.2604551315307617,0.1042371541261673,0.001,590000,7448151
2025-02-08 15:48:12,118000,2.15763258934021,0.105422243475914,0.001,590000,7448151
2025-02-08 15:55:58,118200,2.111715078353882,0.12526443600654602,0.001,595000,7514307
2025-02-08 15:56:02,118400,2.2468388080596924,0.07672774791717529,0.001,595000,7514307
2025-02-08 15:56:06,118600,2.1368613243103027,0.08569358289241791,0.001,595000,7514307
2025-02-08 15:56:10,118800,2.1814188957214355,0.06646731495857239,0.001,595000,7514307
2025-02-08 15:56:13,119000,2.1578447818756104,0.06653334200382233,0.001,595000,7514307
2025-02-08 16:04:05,119200,2.1370677947998047,0.05234834551811218,0.001,600000,7579144
2025-02-08 16:04:08,119400,2.2678840160369873,0.08147385716438293,0.001,600000,7579144
2025-02-08 16:04:12,119600,2.166354179382324,0.07390440255403519,0.001,600000,7579144
2025-02-08 16:04:15,119800,2.232513666152954,0.07586487382650375,0.001,600000,7579144
2025-02-08 16:04:19,120000,1.954487919807434,0.105838343501091,0.001,600000,7579144
2025-02-08 16:11:52,120200,2.256518840789795,0.06299160420894623,0.001,605000,7642496
2025-02-08 16:11:56,120400,2.200623035430908,0.06595224142074585,0.001,605000,7642496
2025-02-08 16:11:59,120600,2.183286190032959,0.06323717534542084,0.001,605000,7642496
2025-02-08 16:12:03,120800,2.1215481758117676,0.05576997622847557,0.001,605000,7642496
2025-02-08 16:12:07,121000,2.2914657592773438,0.10736219584941864,0.001,605000,7642496
2025-02-08 16:19:41,121200,2.1283488273620605,0.07377474755048752,0.001,610000,7705215
2025-02-08 16:19:44,121400,2.224578857421875,0.073533795773983,0.001,610000,7705215
2025-02-08 16:19:48,121600,2.128354072570801,0.08032124489545822,0.001,610000,7705215
2025-02-08 16:19:52,121800,2.39211368560791,0.07440804690122604,0.001,610000,7705215
2025-02-08 16:19:56,122000,2.2981300354003906,0.11993017792701721,0.001,610000,7705215
2025-02-08 16:27:35,122200,2.209606170654297,0.09921510517597198,0.001,615000,7769777
2025-02-08 16:27:39,122400,2.1867077350616455,0.09608172625303268,0.001,615000,7769777
2025-02-08 16:27:43,122600,2.0766944885253906,0.07588642090559006,0.001,615000,7769777
2025-02-08 16:27:46,122800,2.152710199356079,0.1164616122841835,0.001,615000,7769777
2025-02-08 16:27:50,123000,2.279775619506836,0.05962682515382767,0.001,615000,7769777
2025-02-08 16:35:22,123200,2.0673370361328125,0.048058539628982544,0.001,620000,7833549
2025-02-08 16:35:25,123400,2.188361644744873,0.07820835709571838,0.001,620000,7833549
2025-02-08 16:35:29,123600,2.279287338256836,0.10913151502609253,0.001,620000,7833549
2025-02-08 16:35:33,123800,2.1836929321289062,0.08763803541660309,0.001,620000,7833549
2025-02-08 16:35:37,124000,2.2193610668182373,0.05937103554606438,0.001,620000,7833549
2025-02-08 16:43:05,124200,2.1162164211273193,0.09701503813266754,0.001,625000,7896584
2025-02-08 16:43:09,124400,2.311502456665039,0.08174316585063934,0.001,625000,7896584
2025-02-08 16:43:13,124600,2.287235736846924,0.11246613413095474,0.001,625000,7896584
2025-02-08 16:43:17,124800,2.0725560188293457,0.04049767926335335,0.001,625000,7896584
2025-02-08 16:43:20,125000,2.1960058212280273,0.10845038294792175,0.001,625000,7896584
2025-02-08 16:51:03,125200,2.0942351818084717,0.08391775190830231,0.001,630000,7962067
2025-02-08 16:51:06,125400,2.0307631492614746,0.0669320598244667,0.001,630000,7962067
